mal_id,title_english,title_japanese,synonyms,media_type,status,num_episodes,start_date,mean,rank,popularity,num_scoring_users,members,source,rating,studios,genres,themes,synopsis
49109,By the Grace of the Gods 2,神達に拾われた男,The man picked up by the gods 2nd Season|Kamihiro 2nd Season|Kamitachi ni Hirowareta Otoko 2nd Season,tv,finished_airing,12,2023-01-09,6.81,5946,1845,60007,141949,light_novel,pg_13,Maho Film,Fantasy|Isekai|Iyashikei|Reincarnation|Slice of Life,Isekai|Reincarnation,"Since reincarnating into a new world, Ryouma Takebayashi has used his god-given graces to tame countless slimes and employ them to improve the lives of everyone around him. With the astonishing success of his laundry shop, Bamboo Forest, he is finally ready to take on new frontiers and open a branch in the neighboring city of Lenaf. Abiding by his promise with his dearest friend, Eliaria Jamil, Ryouma makes every day count, whether learning new techniques, forming connections, or even discovering more species of slime.

[Written by MAL Rewrite]"
59349,Headhunted to Another World: From Salaryman to Big Four!,サラリーマンが異世界に行ったら四天王になった話,N/A,tv,finished_airing,12,2025-01-06,6.58,7451,2105,53791,120148,web_manga,pg_13,Geek Toys|CompTown,Adventure|Comedy|Fantasy|Isekai,Isekai,"Suffering years of workplace abuse and shuffling between different countries to take on jobs no one else wants, Dennosuke Uchimura never expected his next transfer to be to another world. After all, his tireless efforts catch the Demon Lord's attention; he deems Uchimura the perfect candidate to fill the vacant spot among the Four Heavenly Generals.

Despite Uchimura being an ordinary human, he earns the Demon Lord's recognition through his knack for solving impossible situations—a skill he honed through years as an overseas manager. With rising dissension among the demon army and failing negotiations with other tribes, it is up to Uchimura to justify the faith bestowed upon him and bring one final push for the Demon Lord's vision of dominance and perfection.

[Written by MAL Rewrite]"
50139,Disney Twisted-Wonderland The Animation: Episode of Heartslabyul,ディズニー ツイステッドワンダーランド ザ アニメーション エピソード オブ ハーツラビュル,N/A,ona,finished_airing,8,2025-10-29,6.82,5854,4332,8704,35193,manga,pg_13,Yumeta Company|Graphinica,Fantasy|Isekai|School|Shounen,Isekai,"Yuuken ""Yuu"" Enma is an average Japanese high school student preparing for an upcoming kendo tournament. On the night before the competition, however, a black carriage crashes into him. When he regains consciousness, Yuu finds himself at Night Raven College—a premier academic institution in the magical world of Twisted Wonderland. Only a chosen few with exceptional magical talent are admitted into the school, so it is a mystery how a human with no magic ability ended up here.

Although Yuu desires to return home, it is easier said than done. While the school's headmaster searches for a way to send him back, Yuu is assigned manual labor around the campus. But due to the chaos at the school's entrance ceremony following his arrival, Yuu has a target painted on his back as far as Heartslabyul dorm leader Riddle Rosehearts is concerned.

Yuu meets and befriends Heartslabyul freshmen Ace Trappola and Deuce Spade; yet soon after, Ace and Deuce land in a situation that results in their expulsion. As the pair seek to redeem themselves, Yuu accompanies them on their perilous mission to fix school property. However, forgiveness does not come easily from the ""Crimson Tyrant"" in charge of Heartslabyul, who may have an ulterior motive behind his strictness.

[Written by MAL Rewrite]"
992,Dual! Parallel Trouble Adventure,デュアル！ぱられルンルン物語,Dual! Parare Runrun Monogatari|Dual Parallel! Trouble Adventures,tv,finished_airing,13,1999-04-08,7.08,4442,5422,9480,20892,original,pg_13,AIC,Comedy|Harem|Isekai|Mecha|Sci-Fi,Isekai,"Kazuki Yotsuga is your regular average nerd in high-school, except he isn't smart. He has this website which relates to his visions that only he can see. His visions are about robots who keep fighting each other battle after battle. One day he is sent to a ""parallel world"" where these visions exist and he joins a company to fight back against the devious RaRa, who want to take over the world. 

(Source: ANN)"
55265,"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",転生貴族、鑑定スキルで成り上がる,Reincarnated as an Aristocrat with an Appraisal Skill,tv,finished_airing,12,2024-04-07,7.17,3961,1428,98215,193970,light_novel,pg_13,studio MOTHER,Adventure|Fantasy|Isekai|Reincarnation,Isekai|Reincarnation,"After passing away, a Japanese office worker finds himself reincarnated in another world as Ars, the newborn son of the noble Louvent family. The Summerforth Empire, where the Louvents rule over a small territory of a few thousand people, is a medieval-like land plagued by social inequality and political instability. As Ars grows older and learns more and more about his new environment, he becomes convinced that war will soon erupt.

Fortunately, though Ars was not blessed with unrivaled strength or extraordinary magical aptitude, he does possess Appraisal: a seemingly unique skill that allows him to instantly grasp someone's current abilities and latent talents merely by looking at them. In an effort to prepare his domain for the imminent strife, Ars resolves to enlist the most exceptional people he can find, paying no attention to superficial qualities like race or social status.

[Written by MAL Rewrite]"
993,Dual! Parallel Runrun Monogatari Special,デュアル！ぱられルンルン物語「ファイナル・フロンティア」,Dual! Parallel Trouble Adventures Special|Dual Parallel! Trouble Adventures - Final Frontier|Dual! Parallel Lunlun Monogatari Special,special,finished_airing,1,1999-12-22,6.82,5856,8787,3140,6183,original,pg_13,AIC,Comedy|Drama|Harem|Isekai|Mecha|Romance|Sci-Fi,Isekai,"Peace has been brought to both earths, and everyone is living out their lives as normal citizens. But how normal could life be for war hero Kazuki living with five beautiful women under the same roof... Apparently, he doesn't need to wait long to find out. An ancient artifact that is the key to their adventures in the parallel universes forces Kazuki to hop in the saddle yet again, but this time it's outer space or bust. 

(Source: ANN)"
57315,Isekai Onsen Paradise,名湯『異世界の湯』開拓記 ～アラフォー温泉マニアの転生先は、のんびり温泉天国でした～,"Meitou ""Isekai no Yu"" Kaitakuki: Arafoo 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita|Isekai Onsen Paradise",tv,finished_airing,12,2024-01-12,5.22,13920,3829,12522,44645,light_novel,r+,Wolfsbane|BloomZ,Ecchi|Fantasy|Harem|Isekai,Isekai,"During an expedition to discover a new hot spring, middle-aged Kouzou Yukawa finds himself falling from a great height. Luckily, that is not the end of him, as a goddess transports him into another world and assigns her assistant Mayudama to guide him! Wasting no time, Kouzou immediately begins to bathe in a hot spring and convinces Mayudama to join him. As more people begin to show up at the place, Kouzou hopes to share its greatness with everyone.

[Written by MAL Rewrite]"
62435,Sekai Saikyou no Kouei: Meikyuukoku no Shinjin Tansakusha,世界最強の後衛 ～迷宮国の新人探索者～,The World's Strongest Rearguard: Labyrinth Country's Novice Seeker,tv,not_yet_aired,0,2026-07,,,9678,0,4766,light_novel,N/A,Maho Film,Action|Adventure|Fantasy|Isekai|Reincarnation,Isekai|Reincarnation,"Corporate slave Arihito Atobe's death in a freak bus accident marks the beginning of his new life as a kind of adventurer called a Seeker. Reborn into a fantasy world, he settles into a previously unknown job class called ""rearguard,"" capable of providing his (all-female) party with critical attack, defense, and recovery support. And it comes with an added bonus: Simply being at the back of the party line increases his companions' fondness for him! Freed from the shackles of corporate life, Arihito is eager to start fresh as a newly minted Seeker!

(Source: Yen Press)"
36834,Sengoku Night Blood: Ongaku Dai Tokushuu,戦刻ナイトブラッド 音楽大特集,Sengoku Night Blood Episode 7.5 Special,tv_special,finished_airing,1,2017-11-21,6.18,9872,11577,501,2751,visual_novel,pg_13,Typhoon Graphics,Fantasy|Isekai|Music|Romance,Isekai,Special showcasing the series' music aired between episodes 7 and 8. 
30695,Pop in Q,ポッピンQ,Poppin Q|file(N):project PQ,movie,finished_airing,1,2016-12-23,6.31,9121,6496,2763,13034,original,pg,Toei Animation,Fantasy|Isekai|Music,Isekai,"The story begins the day before the graduation ceremony. Five middle school girls each are preoccupied with their real everyday lives. These girls meet each other in a fantasy world after being sent there through a sudden occurrence. There, they learn about the impending crisis that this world is facing. The way to avert this crisis is for the five to collaborate and bring their five hearts together as one through dance.

However, the five cannot come to love the world, and cannot tell their true feelings to one another, so their hearts are unable to unite. The time limit is fast approaching. Can the dance of the five girls save the world? And will they be able to graduate?

(Source: ANN)"
51179,Mushoku Tensei: Jobless Reincarnation Season 2,無職転生 II ～異世界行ったら本気だす～,Jobless Reincarnation: I Will Seriously Try If I Go To Another World|Mushoku Tensei: Isekai Ittara Honki Dasu 2nd Season,tv,finished_airing,12,2023-07-10,8.2,443,308,438418,748377,light_novel,r,Studio Bind,Adventure|Drama|Ecchi|Fantasy|Isekai|Reincarnation,Isekai|Reincarnation,"After his relationship with Eris Boreas Greyrat reaches new heights, Rudeus Greyrat is ecstatic. Unfortunately, his joy is short-lived, as Eris suddenly abandons him to embark on her own journey. Believing that Eris has lost all interest in him, a heartbroken and depressed Rudeus sets forth to the Northern Territories. With his sole goal being to locate his mother on the vast continent, Rudeus wonders if persisting through daily life is worth the pain, falling into a robotic routine as he endlessly ruminates on his lost love.

However, the dangers of the North soon prove that one cannot survive with a dulled mind. While on a quest with the party Counter Arrow, with whom he recently became acquainted, Rudeus has a brush with death—an experience that forces him to finally snap out of his despair. With his newfound teammates, Rudeus rediscovers the pleasure of daily adventuring and moves forward with his original goal of living his second lease on life to the fullest.

[Written by MAL Rewrite]"
42990,Dogeza: I Tried Asking While Kowtowing. Episode 13,土下座で頼んでみた 異世界編,Dogeza de Tanondemita Episode 13|I Tried Asking In Dogeza Episode 13,special,finished_airing,1,2021-01-12,5.61,12739,5406,9202,21051,web_manga,r+,Adonero,Comedy|Ecchi|Fantasy|Isekai,Isekai,Unaired episode 13 of Dogeza de Tanondemita.
2031,Shining Tears X Wind,シャイニング・ティアーズ・クロス・ウィンド,Shining Tears Ex|Shining Tears Cross Wind,tv,finished_airing,13,2007-04-07,6.49,8009,4229,13378,36951,game,pg_13,Studio Deen,Action|Adventure|Fantasy|Isekai,Isekai,"Mysterious disappearances are occurring one after the other in Tatsumi Town. Kiriya has a vision from a mysterious beautiful girl with pointy ears. A book talking for an alternative world is found. And Mao searching for her long lost friend, Zero, comes to our world. But what she didn’t expect is to find Souma and Kureha, and even less, to accidentally take them to her world. Now, Souma and Kureha have to find a way to come back. But other forces are playing their part in the darkness and Souma with Kureha will find that going back is harder than they first anticipated.

(Source: ANN) "
